Entity,Code,Day,Cumulative COVID-19 vaccinations per 100 people
Africa,OWID_AFR,2022-02-01,25.160694
Africa,OWID_AFR,2022-02-02,25.283163
Africa,OWID_AFR,2022-02-03,25.398205
Africa,OWID_AFR,2022-02-04,25.512424
Africa,OWID_AFR,2022-02-05,25.626514
Africa,OWID_AFR,2022-02-06,25.736095
Africa,OWID_AFR,2022-02-07,25.839298
Africa,OWID_AFR,2022-02-08,25.9307
Africa,OWID_AFR,2022-02-09,26.025145
Africa,OWID_AFR,2022-02-10,26.123999
Africa,OWID_AFR,2022-02-11,26.224016
Africa,OWID_AFR,2022-02-12,26.323149
Africa,OWID_AFR,2022-02-13,26.415983
Africa,OWID_AFR,2022-02-14,26.513765
Africa,OWID_AFR,2022-02-15,26.613743
Africa,OWID_AFR,2022-02-16,26.786171
Africa,OWID_AFR,2022-02-17,26.974344
Africa,OWID_AFR,2022-02-18,27.167664
Africa,OWID_AFR,2022-02-19,27.39629
Africa,OWID_AFR,2022-02-20,27.580473
Africa,OWID_AFR,2022-02-21,27.792866
Africa,OWID_AFR,2022-02-22,27.99696
Africa,OWID_AFR,2022-02-23,28.146978
Africa,OWID_AFR,2022-02-24,28.295517
Africa,OWID_AFR,2022-02-25,28.390238
Africa,OWID_AFR,2022-02-26,28.529526
Africa,OWID_AFR,2022-02-27,28.613813
Africa,OWID_AFR,2022-02-28,28.709852
Africa,OWID_AFR,2022-03-01,28.794088
Africa,OWID_AFR,2022-03-02,28.918852
Africa,OWID_AFR,2022-03-03,29.015858
Africa,OWID_AFR,2022-03-04,29.120386
Africa,OWID_AFR,2022-03-05,29.20043
Africa,OWID_AFR,2022-03-06,29.277788
Africa,OWID_AFR,2022-03-07,29.377708
Africa,OWID_AFR,2022-03-08,29.475304
Africa,OWID_AFR,2022-03-09,29.564177
Africa,OWID_AFR,2022-03-10,29.632215
Africa,OWID_AFR,2022-03-11,29.707651
Africa,OWID_AFR,2022-03-12,29.763659
Africa,OWID_AFR,2022-03-13,29.819773
Africa,OWID_AFR,2022-03-14,29.880074
Africa,OWID_AFR,2022-03-15,29.946045
Africa,OWID_AFR,2022-03-16,30.01344
Africa,OWID_AFR,2022-03-17,30.078802
Africa,OWID_AFR,2022-03-18,30.14173
Africa,OWID_AFR,2022-03-19,30.20862
Africa,OWID_AFR,2022-03-20,30.270367
Africa,OWID_AFR,2022-03-21,30.325392
Africa,OWID_AFR,2022-03-22,30.384481
Africa,OWID_AFR,2022-03-23,30.449713
Africa,OWID_AFR,2022-03-24,30.521574
Africa,OWID_AFR,2022-03-25,30.592873
Africa,OWID_AFR,2022-03-26,30.65965
Africa,OWID_AFR,2022-03-27,30.719261
Africa,OWID_AFR,2022-03-28,30.787804
Africa,OWID_AFR,2022-03-29,30.857483
Africa,OWID_AFR,2022-03-30,30.96556
Africa,OWID_AFR,2022-03-31,31.074293
Africa,OWID_AFR,2022-04-01,31.152397
Africa,OWID_AFR,2022-04-02,31.227255
Africa,OWID_AFR,2022-04-03,31.299866
Africa,OWID_AFR,2022-04-04,31.370882
Africa,OWID_AFR,2022-04-05,31.43974
Africa,OWID_AFR,2022-04-06,31.510185
Africa,OWID_AFR,2022-04-07,31.582193
Africa,OWID_AFR,2022-04-08,31.651999
Africa,OWID_AFR,2022-04-09,31.723726
Africa,OWID_AFR,2022-04-10,31.784409
Africa,OWID_AFR,2022-04-11,31.828207
Africa,OWID_AFR,2022-04-12,31.876127
Africa,OWID_AFR,2022-04-13,31.920685
Africa,OWID_AFR,2022-04-14,31.966425
Africa,OWID_AFR,2022-04-15,32.009876
Africa,OWID_AFR,2022-04-16,32.050606
Africa,OWID_AFR,2022-04-17,32.090977
Africa,OWID_AFR,2022-04-18,32.131283
Africa,OWID_AFR,2022-04-19,32.172394
Africa,OWID_AFR,2022-04-20,32.21559
Africa,OWID_AFR,2022-04-21,32.261597
Africa,OWID_AFR,2022-04-22,32.30693
Africa,OWID_AFR,2022-04-23,32.35245
Africa,OWID_AFR,2022-04-24,32.391163
Africa,OWID_AFR,2022-04-25,32.443985
Africa,OWID_AFR,2022-04-26,32.50073
Africa,OWID_AFR,2022-04-27,32.596264
Africa,OWID_AFR,2022-04-28,32.690186
Africa,OWID_AFR,2022-04-29,32.786987
Africa,OWID_AFR,2022-04-30,32.881836
Africa,OWID_AFR,2022-05-01,32.969223
Africa,OWID_AFR,2022-05-02,33.018505
Africa,OWID_AFR,2022-05-03,33.068237
Africa,OWID_AFR,2022-05-04,33.123882
Africa,OWID_AFR,2022-05-05,33.181618
Africa,OWID_AFR,2022-05-06,33.23969
Africa,OWID_AFR,2022-05-07,33.298786
Africa,OWID_AFR,2022-05-08,33.354557
Africa,OWID_AFR,2022-05-09,33.39621
Africa,OWID_AFR,2022-05-10,33.44845
Africa,OWID_AFR,2022-05-11,33.49871
Africa,OWID_AFR,2022-05-12,33.551968
Africa,OWID_AFR,2022-05-13,33.60268
Africa,OWID_AFR,2022-05-14,33.65794
Africa,OWID_AFR,2022-05-15,33.71445
Africa,OWID_AFR,2022-05-16,33.81558
Africa,OWID_AFR,2022-05-17,33.917774
Africa,OWID_AFR,2022-05-18,34.023888
Africa,OWID_AFR,2022-05-19,34.126614
Africa,OWID_AFR,2022-05-20,34.22848
Africa,OWID_AFR,2022-05-21,34.33374
Africa,OWID_AFR,2022-05-22,34.435196
Africa,OWID_AFR,2022-05-23,34.49825
Africa,OWID_AFR,2022-05-24,34.56524
Africa,OWID_AFR,2022-05-25,34.63209
Africa,OWID_AFR,2022-05-26,34.69912
Africa,OWID_AFR,2022-05-27,34.7773
Africa,OWID_AFR,2022-05-28,34.840534
Africa,OWID_AFR,2022-05-29,34.90153
Africa,OWID_AFR,2022-05-30,34.961956
Africa,OWID_AFR,2022-05-31,35.01708
Africa,OWID_AFR,2022-06-01,35.08457
Africa,OWID_AFR,2022-06-02,35.15321
Africa,OWID_AFR,2022-06-03,35.223995
Africa,OWID_AFR,2022-06-04,35.280922
Africa,OWID_AFR,2022-06-05,35.335617
Africa,OWID_AFR,2022-06-06,35.404713
Africa,OWID_AFR,2022-06-07,35.475925
Africa,OWID_AFR,2022-06-08,35.554348
Africa,OWID_AFR,2022-06-09,35.626793
Africa,OWID_AFR,2022-06-10,35.69918
Africa,OWID_AFR,2022-06-11,35.77174
Africa,OWID_AFR,2022-06-12,35.841522
Africa,OWID_AFR,2022-06-13,35.91057
Africa,OWID_AFR,2022-06-14,35.981747
Africa,OWID_AFR,2022-06-15,36.05149
Africa,OWID_AFR,2022-06-16,36.120693
Africa,OWID_AFR,2022-06-17,36.188313
Africa,OWID_AFR,2022-06-18,36.255257
Africa,OWID_AFR,2022-06-19,36.320805
Africa,OWID_AFR,2022-06-20,36.609467
Africa,OWID_AFR,2022-06-21,36.899475
Africa,OWID_AFR,2022-06-22,37.189926
Africa,OWID_AFR,2022-06-23,37.48485
Africa,OWID_AFR,2022-06-24,37.77472
Africa,OWID_AFR,2022-06-25,38.064026
Africa,OWID_AFR,2022-06-26,38.352
Africa,OWID_AFR,2022-06-27,38.451313
Africa,OWID_AFR,2022-06-28,38.57783
Africa,OWID_AFR,2022-06-29,38.704212
Africa,OWID_AFR,2022-06-30,38.807194
Africa,OWID_AFR,2022-07-01,38.90477
Africa,OWID_AFR,2022-07-02,39.002186
Africa,OWID_AFR,2022-07-03,39.099575
Africa,OWID_AFR,2022-07-04,39.187916
Africa,OWID_AFR,2022-07-05,39.2763
Africa,OWID_AFR,2022-07-06,39.360466
Africa,OWID_AFR,2022-07-07,39.444565
Africa,OWID_AFR,2022-07-08,39.532658
Africa,OWID_AFR,2022-07-09,39.61762
Africa,OWID_AFR,2022-07-10,39.70122
Africa,OWID_AFR,2022-07-11,39.791855
Africa,OWID_AFR,2022-07-12,39.883793
Africa,OWID_AFR,2022-07-13,39.975822
Africa,OWID_AFR,2022-07-14,40.06759
Africa,OWID_AFR,2022-07-15,40.158985
Africa,OWID_AFR,2022-07-16,40.25026
Africa,OWID_AFR,2022-07-17,40.365894
Africa,OWID_AFR,2022-07-18,40.462357
Africa,OWID_AFR,2022-07-19,40.559895
Africa,OWID_AFR,2022-07-20,40.639027
Africa,OWID_AFR,2022-07-21,40.718685
Africa,OWID_AFR,2022-07-22,40.79807
Africa,OWID_AFR,2022-07-23,40.876354
Africa,OWID_AFR,2022-07-24,40.954266
Africa,OWID_AFR,2022-07-25,41.02352
Africa,OWID_AFR,2022-07-26,41.094402
Africa,OWID_AFR,2022-07-27,41.166565
Africa,OWID_AFR,2022-07-28,41.233574
Africa,OWID_AFR,2022-07-29,41.300446
Africa,OWID_AFR,2022-07-30,41.36735
Africa,OWID_AFR,2022-07-31,41.433456
Africa,OWID_AFR,2022-08-01,41.49818
Africa,OWID_AFR,2022-08-02,41.563313
Africa,OWID_AFR,2022-08-03,41.628773
Africa,OWID_AFR,2022-08-04,41.69407
Africa,OWID_AFR,2022-08-05,41.75932
Africa,OWID_AFR,2022-08-06,41.824364
Africa,OWID_AFR,2022-08-07,41.88896
Africa,OWID_AFR,2022-08-08,41.945114
Africa,OWID_AFR,2022-08-09,42.00135
Africa,OWID_AFR,2022-08-10,42.056797
Africa,OWID_AFR,2022-08-11,42.1131
Africa,OWID_AFR,2022-08-12,42.169346
Africa,OWID_AFR,2022-08-13,42.222332
Africa,OWID_AFR,2022-08-14,42.274746
Africa,OWID_AFR,2022-08-15,42.326267
Africa,OWID_AFR,2022-08-16,42.38695
Africa,OWID_AFR,2022-08-17,42.448086
Africa,OWID_AFR,2022-08-18,42.50882
Africa,OWID_AFR,2022-08-19,42.569813
Africa,OWID_AFR,2022-08-20,42.630863
Africa,OWID_AFR,2022-08-21,42.690845
Africa,OWID_AFR,2022-08-22,42.75225
Africa,OWID_AFR,2022-08-23,42.814396
Africa,OWID_AFR,2022-08-24,42.876625
Africa,OWID_AFR,2022-08-25,42.939068
Africa,OWID_AFR,2022-08-26,43.00129
Africa,OWID_AFR,2022-08-27,43.063335
Africa,OWID_AFR,2022-08-28,43.124542
Africa,OWID_AFR,2022-08-29,43.1793
Africa,OWID_AFR,2022-08-30,43.23531
Africa,OWID_AFR,2022-08-31,43.290604
Africa,OWID_AFR,2022-09-01,43.34593
Africa,OWID_AFR,2022-09-02,43.40125
Africa,OWID_AFR,2022-09-03,43.456463
Africa,OWID_AFR,2022-09-04,43.511223
Africa,OWID_AFR,2022-09-05,43.556736
Africa,OWID_AFR,2022-09-06,43.6028
Africa,OWID_AFR,2022-09-07,43.648933
Africa,OWID_AFR,2022-09-08,43.695034
Africa,OWID_AFR,2022-09-09,43.741135
Africa,OWID_AFR,2022-09-10,43.787216
Africa,OWID_AFR,2022-09-11,43.832737
Africa,OWID_AFR,2022-09-12,43.877506
Africa,OWID_AFR,2022-09-13,43.92466
Africa,OWID_AFR,2022-09-14,43.97213
Africa,OWID_AFR,2022-09-15,44.019596
Africa,OWID_AFR,2022-09-16,44.067055
Africa,OWID_AFR,2022-09-17,44.114166
Africa,OWID_AFR,2022-09-18,44.161278
Africa,OWID_AFR,2022-09-19,44.228954
Africa,OWID_AFR,2022-09-20,44.297573
Africa,OWID_AFR,2022-09-21,44.366234
Africa,OWID_AFR,2022-09-22,44.434856
Africa,OWID_AFR,2022-09-23,44.50375
Africa,OWID_AFR,2022-09-24,44.57275
Africa,OWID_AFR,2022-09-25,44.64116
Africa,OWID_AFR,2022-09-26,44.726105
Africa,OWID_AFR,2022-09-27,44.812042
Africa,OWID_AFR,2022-09-28,44.8996
Africa,OWID_AFR,2022-09-29,44.990005
Africa,OWID_AFR,2022-09-30,45.07532
Africa,OWID_AFR,2022-10-01,45.160347
Africa,OWID_AFR,2022-10-02,45.24539
Africa,OWID_AFR,2022-10-03,45.33354
Africa,OWID_AFR,2022-10-04,45.421654
Africa,OWID_AFR,2022-10-05,45.50995
Africa,OWID_AFR,2022-10-06,45.598263
Africa,OWID_AFR,2022-10-07,45.686546
Africa,OWID_AFR,2022-10-08,45.77476
Africa,OWID_AFR,2022-10-09,45.862637
Africa,OWID_AFR,2022-10-10,45.927593
Africa,OWID_AFR,2022-10-11,45.992992
Africa,OWID_AFR,2022-10-12,46.056946
Africa,OWID_AFR,2022-10-13,46.120956
Africa,OWID_AFR,2022-10-14,46.184967
Africa,OWID_AFR,2022-10-15,46.267597
Africa,OWID_AFR,2022-10-16,46.349796
Africa,OWID_AFR,2022-10-17,46.443928
Africa,OWID_AFR,2022-10-18,46.519333
Africa,OWID_AFR,2022-10-19,46.59478
Africa,OWID_AFR,2022-10-20,46.6703
Africa,OWID_AFR,2022-10-21,46.740685
Africa,OWID_AFR,2022-10-22,46.81076
Africa,OWID_AFR,2022-10-23,46.880836
Africa,OWID_AFR,2022-10-24,46.963467
Africa,OWID_AFR,2022-10-25,47.046597
Africa,OWID_AFR,2022-10-26,47.129337
Africa,OWID_AFR,2022-10-27,47.211998
Africa,OWID_AFR,2022-10-28,47.292473
Africa,OWID_AFR,2022-10-29,47.372887
Africa,OWID_AFR,2022-10-30,47.45294
Africa,OWID_AFR,2022-10-31,47.516552
Africa,OWID_AFR,2022-11-01,47.580162
Africa,OWID_AFR,2022-11-02,47.644016
Africa,OWID_AFR,2022-11-03,47.707954
Africa,OWID_AFR,2022-11-04,47.771137
Africa,OWID_AFR,2022-11-05,47.834213
Africa,OWID_AFR,2022-11-06,47.89688
Africa,OWID_AFR,2022-11-07,47.94168
Africa,OWID_AFR,2022-11-08,47.98694
Africa,OWID_AFR,2022-11-09,48.03229
Africa,OWID_AFR,2022-11-10,48.077763
Africa,OWID_AFR,2022-11-11,48.123234
Africa,OWID_AFR,2022-11-12,48.168602
Africa,OWID_AFR,2022-11-13,48.213512
Africa,OWID_AFR,2022-11-14,48.27059
Africa,OWID_AFR,2022-11-15,48.32826
Africa,OWID_AFR,2022-11-16,48.386646
Africa,OWID_AFR,2022-11-17,48.445065
Africa,OWID_AFR,2022-11-18,48.503456
Africa,OWID_AFR,2022-11-19,48.561756
Africa,OWID_AFR,2022-11-20,48.61961
Africa,OWID_AFR,2022-11-21,48.7422
Africa,OWID_AFR,2022-11-22,48.865242
Africa,OWID_AFR,2022-11-23,48.98827
Africa,OWID_AFR,2022-11-24,49.11136
Africa,OWID_AFR,2022-11-25,49.23452
Africa,OWID_AFR,2022-11-26,49.35751
Africa,OWID_AFR,2022-11-27,49.48013
Africa,OWID_AFR,2022-11-28,49.573265
Africa,OWID_AFR,2022-11-29,49.662727
Africa,OWID_AFR,2022-11-30,49.75223
Africa,OWID_AFR,2022-12-01,49.84172
Africa,OWID_AFR,2022-12-02,49.931156
Africa,OWID_AFR,2022-12-03,50.020424
Africa,OWID_AFR,2022-12-04,50.10934
Africa,OWID_AFR,2022-12-05,50.204906
Africa,OWID_AFR,2022-12-06,50.300774
Africa,OWID_AFR,2022-12-07,50.396744
Africa,OWID_AFR,2022-12-08,50.492638
Africa,OWID_AFR,2022-12-09,50.588543
Africa,OWID_AFR,2022-12-10,50.68435
Africa,OWID_AFR,2022-12-11,50.779873
Africa,OWID_AFR,2022-12-12,50.852318
Africa,OWID_AFR,2022-12-13,50.926075
Africa,OWID_AFR,2022-12-14,50.999996
Africa,OWID_AFR,2022-12-15,51.073963
Africa,OWID_AFR,2022-12-16,51.14779
Africa,OWID_AFR,2022-12-17,51.2214
Africa,OWID_AFR,2022-12-18,51.29503
Africa,OWID_AFR,2022-12-19,51.33886
Africa,OWID_AFR,2022-12-20,51.38269
Africa,OWID_AFR,2022-12-21,51.42697
Africa,OWID_AFR,2022-12-22,51.471233
Africa,OWID_AFR,2022-12-23,51.515717
Africa,OWID_AFR,2022-12-24,51.560116
Africa,OWID_AFR,2022-12-25,51.604454
Africa,OWID_AFR,2022-12-26,51.64886
Africa,OWID_AFR,2022-12-27,51.69386
Africa,OWID_AFR,2022-12-28,51.738857
Africa,OWID_AFR,2022-12-29,51.783855
Africa,OWID_AFR,2022-12-30,51.828857
Africa,OWID_AFR,2022-12-31,51.873856
Africa,OWID_AFR,2023-01-01,51.918854
Africa,OWID_AFR,2023-01-02,51.96259
Africa,OWID_AFR,2023-01-03,52.005447
Africa,OWID_AFR,2023-01-04,52.048565
Africa,OWID_AFR,2023-01-05,52.09168
Africa,OWID_AFR,2023-01-06,52.134792
Africa,OWID_AFR,2023-01-07,52.17771
Africa,OWID_AFR,2023-01-08,52.220627
Africa,OWID_AFR,2023-01-09,52.258476
Africa,OWID_AFR,2023-01-10,52.296326
Africa,OWID_AFR,2023-01-11,52.334175
Africa,OWID_AFR,2023-01-12,52.372025
Africa,OWID_AFR,2023-01-13,52.409874
Africa,OWID_AFR,2023-01-14,52.44772
Africa,OWID_AFR,2023-01-15,52.48557
Africa,OWID_AFR,2023-01-16,52.516483
Africa,OWID_AFR,2023-01-17,52.547432
Africa,OWID_AFR,2023-01-18,52.578342
Africa,OWID_AFR,2023-01-19,52.60925
Africa,OWID_AFR,2023-01-20,52.640156
Africa,OWID_AFR,2023-01-21,52.671062
Africa,OWID_AFR,2023-01-22,52.701973
Africa,OWID_AFR,2023-01-23,52.731976
Africa,OWID_AFR,2023-01-24,52.76198
Africa,OWID_AFR,2023-01-25,52.791977
Africa,OWID_AFR,2023-01-26,52.82198
Africa,OWID_AFR,2023-01-27,52.851982
Africa,OWID_AFR,2023-01-28,52.881985
Africa,OWID_AFR,2023-01-29,52.911987
Africa,OWID_AFR,2023-01-30,52.96652
Africa,OWID_AFR,2023-01-31,53.02105
Africa,OWID_AFR,2023-02-01,53.06079
Africa,OWID_AFR,2023-02-02,53.100533
Africa,OWID_AFR,2023-02-03,53.140274
Africa,OWID_AFR,2023-02-04,53.180016
Africa,OWID_AFR,2023-02-05,53.21971
Africa,OWID_AFR,2023-02-06,53.261166
Africa,OWID_AFR,2023-02-07,53.302624
Africa,OWID_AFR,2023-02-08,53.344078
Africa,OWID_AFR,2023-02-09,53.385532
Africa,OWID_AFR,2023-02-10,53.426987
Africa,OWID_AFR,2023-02-11,53.46844
Africa,OWID_AFR,2023-02-12,53.509895
Africa,OWID_AFR,2023-02-13,53.554325
Africa,OWID_AFR,2023-02-14,53.598816
Africa,OWID_AFR,2023-02-15,53.643238
Africa,OWID_AFR,2023-02-16,53.68766
Africa,OWID_AFR,2023-02-17,53.732082
Africa,OWID_AFR,2023-02-18,53.7765
Africa,OWID_AFR,2023-02-19,53.820923
Africa,OWID_AFR,2023-02-20,53.863724
Africa,OWID_AFR,2023-02-21,53.906525
Africa,OWID_AFR,2023-02-22,53.942734
Africa,OWID_AFR,2023-02-23,53.97894
Africa,OWID_AFR,2023-02-24,54.015152
Africa,OWID_AFR,2023-02-25,54.05136
Africa,OWID_AFR,2023-02-26,54.087574
Africa,OWID_AFR,2023-02-27,54.117832
Africa,OWID_AFR,2023-02-28,54.148094
Africa,OWID_AFR,2023-03-01,54.178345
Africa,OWID_AFR,2023-03-02,54.208595
Africa,OWID_AFR,2023-03-03,54.238846
Africa,OWID_AFR,2023-03-04,54.269096
Africa,OWID_AFR,2023-03-05,54.299347
Africa,OWID_AFR,2023-03-06,54.345276
Africa,OWID_AFR,2023-03-07,54.391205
Africa,OWID_AFR,2023-03-08,54.437134
Africa,OWID_AFR,2023-03-09,54.483063
Africa,OWID_AFR,2023-03-10,54.52899
Africa,OWID_AFR,2023-03-11,54.57492
Africa,OWID_AFR,2023-03-12,54.620853
Africa,OWID_AFR,2023-03-13,54.663197
Africa,OWID_AFR,2023-03-14,54.70554
Africa,OWID_AFR,2023-03-15,54.747894
Africa,OWID_AFR,2023-03-16,54.790806
Africa,OWID_AFR,2023-03-17,54.833714
Africa,OWID_AFR,2023-03-18,54.876625
Africa,OWID_AFR,2023-03-19,54.919533
Africa,OWID_AFR,2023-03-20,54.986492
Africa,OWID_AFR,2023-03-21,55.05345
Africa,OWID_AFR,2023-03-22,55.120415
Africa,OWID_AFR,2023-03-23,55.187378
Africa,OWID_AFR,2023-03-24,55.254345
Africa,OWID_AFR,2023-03-25,55.32131
Africa,OWID_AFR,2023-03-26,55.38827
Africa,OWID_AFR,2023-03-27,55.444798
Africa,OWID_AFR,2023-03-28,55.50132
Africa,OWID_AFR,2023-03-29,55.557842
Africa,OWID_AFR,2023-03-30,55.614365
Africa,OWID_AFR,2023-03-31,55.670887
Africa,OWID_AFR,2023-04-01,55.727406
Africa,OWID_AFR,2023-04-02,55.783928
Africa,OWID_AFR,2023-04-03,55.813263
Africa,OWID_AFR,2023-04-04,55.842594
Africa,OWID_AFR,2023-04-05,55.87192
Africa,OWID_AFR,2023-04-06,55.90125
Africa,OWID_AFR,2023-04-07,55.930573
Africa,OWID_AFR,2023-04-08,55.9599
Africa,OWID_AFR,2023-04-09,55.989227
Africa,OWID_AFR,2023-04-10,56.015675
Africa,OWID_AFR,2023-04-11,56.04212
Africa,OWID_AFR,2023-04-12,56.06857
Africa,OWID_AFR,2023-04-13,56.095016
Africa,OWID_AFR,2023-04-14,56.121464
Africa,OWID_AFR,2023-04-15,56.14791
Africa,OWID_AFR,2023-04-16,56.17436
Africa,OWID_AFR,2023-04-17,56.197697
Africa,OWID_AFR,2023-04-18,56.221035
Africa,OWID_AFR,2023-04-19,56.244373
Africa,OWID_AFR,2023-04-20,56.26771
Africa,OWID_AFR,2023-04-21,56.29105
Africa,OWID_AFR,2023-04-22,56.31439
Africa,OWID_AFR,2023-04-23,56.337727
Africa,OWID_AFR,2023-04-24,56.36984
Africa,OWID_AFR,2023-04-25,56.40195
Africa,OWID_AFR,2023-04-26,56.431953
Africa,OWID_AFR,2023-04-27,56.461956
Africa,OWID_AFR,2023-04-28,56.49196
Africa,OWID_AFR,2023-04-29,56.52196
Africa,OWID_AFR,2023-04-30,56.551964
Africa,OWID_AFR,2023-05-01,56.583775
Africa,OWID_AFR,2023-05-02,56.61559
Africa,OWID_AFR,2023-05-03,56.647404
Africa,OWID_AFR,2023-05-04,56.67921
Africa,OWID_AFR,2023-05-05,56.711018
Africa,OWID_AFR,2023-05-06,56.742825
Africa,OWID_AFR,2023-05-07,56.774628
Africa,OWID_AFR,2023-05-08,56.852455
Africa,OWID_AFR,2023-05-09,56.930283
Africa,OWID_AFR,2023-05-10,57.008114
Africa,OWID_AFR,2023-05-11,57.085945
Africa,OWID_AFR,2023-05-12,57.163773
Africa,OWID_AFR,2023-05-13,57.241604
Africa,OWID_AFR,2023-05-14,57.319435
Africa,OWID_AFR,2023-05-15,57.396923
Africa,OWID_AFR,2023-05-16,57.474415
Africa,OWID_AFR,2023-05-17,57.551918
Africa,OWID_AFR,2023-05-18,57.62942
Africa,OWID_AFR,2023-05-19,57.706924
Africa,OWID_AFR,2023-05-20,57.784428
Africa,OWID_AFR,2023-05-21,57.86193
Africa,OWID_AFR,2023-05-22,57.938866
Africa,OWID_AFR,2023-05-23,58.015175
Africa,OWID_AFR,2023-05-24,58.09147
Africa,OWID_AFR,2023-05-25,58.167767
Africa,OWID_AFR,2023-05-26,58.24406
Africa,OWID_AFR,2023-05-27,58.32036
Africa,OWID_AFR,2023-05-28,58.396652
Africa,OWID_AFR,2023-05-29,58.423977
Africa,OWID_AFR,2023-05-30,58.451305
Africa,OWID_AFR,2023-05-31,58.478626
Africa,OWID_AFR,2023-06-01,58.505947
Africa,OWID_AFR,2023-06-02,58.53327
Africa,OWID_AFR,2023-06-03,58.560593
Africa,OWID_AFR,2023-06-04,58.587914
Africa,OWID_AFR,2023-06-05,58.61343
Africa,OWID_AFR,2023-06-06,58.638943
Africa,OWID_AFR,2023-06-07,58.664455
Africa,OWID_AFR,2023-06-08,58.68997
Africa,OWID_AFR,2023-06-09,58.715485
Africa,OWID_AFR,2023-06-10,58.740997
Africa,OWID_AFR,2023-06-11,58.76651
Africa,OWID_AFR,2023-06-12,58.79195
Africa,OWID_AFR,2023-06-13,58.81739
Africa,OWID_AFR,2023-06-14,58.84283
Africa,OWID_AFR,2023-06-15,58.86827
Africa,OWID_AFR,2023-06-16,58.89371
Africa,OWID_AFR,2023-06-17,58.91915
Africa,OWID_AFR,2023-06-18,58.94459
Africa,OWID_AFR,2023-06-19,58.962994
Africa,OWID_AFR,2023-06-20,58.981396
Africa,OWID_AFR,2023-06-21,59.000977
Africa,OWID_AFR,2023-06-22,59.020557
Africa,OWID_AFR,2023-06-23,59.04014
Africa,OWID_AFR,2023-06-24,59.05972
Africa,OWID_AFR,2023-06-25,59.0793
Africa,OWID_AFR,2023-06-26,59.096733
Africa,OWID_AFR,2023-06-27,59.114162
Africa,OWID_AFR,2023-06-28,59.13159
Africa,OWID_AFR,2023-06-29,59.14902
Africa,OWID_AFR,2023-06-30,59.16645
Africa,OWID_AFR,2023-07-01,59.18388
Africa,OWID_AFR,2023-07-02,59.20131
Africa,OWID_AFR,2023-07-03,59.216286
Africa,OWID_AFR,2023-07-04,59.231266
Africa,OWID_AFR,2023-07-05,59.246243
Africa,OWID_AFR,2023-07-06,59.261223
Africa,OWID_AFR,2023-07-07,59.2762
Africa,OWID_AFR,2023-07-08,59.29118
Africa,OWID_AFR,2023-07-09,59.306156
Africa,OWID_AFR,2023-07-10,59.321136
Africa,OWID_AFR,2023-07-11,59.336113
Africa,OWID_AFR,2023-07-12,59.35109
Africa,OWID_AFR,2023-07-13,59.36607
Africa,OWID_AFR,2023-07-14,59.381046
Africa,OWID_AFR,2023-07-15,59.396027
Africa,OWID_AFR,2023-07-16,59.411003
Africa,OWID_AFR,2023-07-17,59.425907
Africa,OWID_AFR,2023-07-18,59.44081
Africa,OWID_AFR,2023-07-19,59.455715
Africa,OWID_AFR,2023-07-20,59.47062
Africa,OWID_AFR,2023-07-21,59.48552
Africa,OWID_AFR,2023-07-22,59.500423
Africa,OWID_AFR,2023-07-23,59.515327
Africa,OWID_AFR,2023-07-24,59.526688
Africa,OWID_AFR,2023-07-25,59.538048
Africa,OWID_AFR,2023-07-26,59.548508
Africa,OWID_AFR,2023-07-27,59.55897
Africa,OWID_AFR,2023-07-28,59.56943
Africa,OWID_AFR,2023-07-29,59.579895
Africa,OWID_AFR,2023-07-30,59.590355
Africa,OWID_AFR,2023-07-31,59.6008
Africa,OWID_AFR,2023-08-01,59.611244
Africa,OWID_AFR,2023-08-02,59.621685
Africa,OWID_AFR,2023-08-03,59.63213
Africa,OWID_AFR,2023-08-04,59.642574
Africa,OWID_AFR,2023-08-05,59.65302
Africa,OWID_AFR,2023-08-06,59.663464
Africa,OWID_AFR,2023-08-07,59.674713
Africa,OWID_AFR,2023-08-08,59.685963
Africa,OWID_AFR,2023-08-09,59.697212
Africa,OWID_AFR,2023-08-10,59.70846
Africa,OWID_AFR,2023-08-11,59.71971
Africa,OWID_AFR,2023-08-12,59.73096
Africa,OWID_AFR,2023-08-13,59.74221
Africa,OWID_AFR,2023-08-14,59.75447
Africa,OWID_AFR,2023-08-15,59.76673
Africa,OWID_AFR,2023-08-16,59.778988
Africa,OWID_AFR,2023-08-17,59.79125
Africa,OWID_AFR,2023-08-18,59.80351
Africa,OWID_AFR,2023-08-19,59.81577
Africa,OWID_AFR,2023-08-20,59.82803
Africa,OWID_AFR,2023-08-21,59.840096
Africa,OWID_AFR,2023-08-22,59.85216
Africa,OWID_AFR,2023-08-23,59.864227
Africa,OWID_AFR,2023-08-24,59.876297
Africa,OWID_AFR,2023-08-25,59.888363
Africa,OWID_AFR,2023-08-26,59.90043
Africa,OWID_AFR,2023-08-27,59.912495
Africa,OWID_AFR,2023-08-28,59.92456
Africa,OWID_AFR,2023-08-29,59.936626
Africa,OWID_AFR,2023-08-30,59.948692
Africa,OWID_AFR,2023-08-31,59.96076
Africa,OWID_AFR,2023-09-01,59.972824
Africa,OWID_AFR,2023-09-02,59.98489
Africa,OWID_AFR,2023-09-03,59.996956
Africa,OWID_AFR,2023-09-04,60.008797
Africa,OWID_AFR,2023-09-05,60.020638
